image_path,sofifa_id,short_name,primary_position,role,label
/kaggle/working/images/Goalkeeper/261562.png,261562,C. Torres,GK,Goalkeeper,0
/kaggle/working/images/Forward/261618.png,261618,Leonço,ST,Forward,3
/kaggle/working/images/Forward/220650.png,220650,M. Lorenzen,LW,Forward,3
/kaggle/working/images/Defender/247459.png,247459,S. Nealis,CB,Defender,1
/kaggle/working/images/Goalkeeper/190569.png,190569,S. Frei,GK,Goalkeeper,0
/kaggle/working/images/Midfielder/226754.png,226754,I. Bennacer,CM,Midfielder,2
/kaggle/working/images/Midfielder/177404.png,177404,S. Fürstner,CDM,Midfielder,2
/kaggle/working/images/Goalkeeper/234341.png,234341,İ. Eğribayat,GK,Goalkeeper,0
/kaggle/working/images/Defender/262950.png,262950,H. Bah-Traoré,RB,Defender,1
/kaggle/working/images/Goalkeeper/260522.png,260522,A. Taleb,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/200332.png,200332,T. Koubek,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/184148.png,184148,J. Coppens,GK,Goalkeeper,0
/kaggle/working/images/Defender/238157.png,238157,M. Roerslev,RWB,Defender,1
/kaggle/working/images/Goalkeeper/198009.png,198009,M. Perin,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/258133.png,258133,G. De Amores,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/259206.png,259206,A. Stergiakis,GK,Goalkeeper,0
/kaggle/working/images/Defender/205551.png,205551,Álvaro Lemos,RB,Defender,1
/kaggle/working/images/Goalkeeper/190459.png,190459,A. Hansen,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/212432.png,212432,Jo Hyeon Woo,GK,Goalkeeper,0
/kaggle/working/images/Forward/260438.png,260438,A. Rajamohan,CF,Forward,3
/kaggle/working/images/Goalkeeper/245056.png,245056,K. Bucker,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/192665.png,192665,A. Luthe,GK,Goalkeeper,0
/kaggle/working/images/Forward/262490.png,262490,Koldo Obieta,ST,Forward,3
/kaggle/working/images/Forward/201978.png,201978,P. Parzyszek,ST,Forward,3
/kaggle/working/images/Forward/240846.png,240846,E. Apeh,ST,Forward,3
/kaggle/working/images/Goalkeeper/244340.png,244340,R. Vodišek,GK,Goalkeeper,0
/kaggle/working/images/Midfielder/226266.png,226266,J. Vargas,CAM,Midfielder,2
/kaggle/working/images/Goalkeeper/221790.png,221790,D. Primel,GK,Goalkeeper,0
/kaggle/working/images/Forward/228687.png,228687,K. Dolberg,ST,Forward,3
/kaggle/working/images/Defender/261010.png,261010,I. Kanda,RB,Defender,1
/kaggle/working/images/Forward/220829.png,220829,E. Torregrossa,ST,Forward,3
/kaggle/working/images/Defender/236675.png,236675,K. Jakob,LB,Defender,1
/kaggle/working/images/Midfielder/243222.png,243222,B. Slisz,CM,Midfielder,2
/kaggle/working/images/Defender/223159.png,223159,R. Dickie,CB,Defender,1
/kaggle/working/images/Goalkeeper/18122.png,18122,N. Penneteau,GK,Goalkeeper,0
/kaggle/working/images/Defender/237440.png,237440,H. Delcroix,CB,Defender,1
/kaggle/working/images/Goalkeeper/258056.png,258056,S. Long,GK,Goalkeeper,0
/kaggle/working/images/Midfielder/191657.png,191657,Lim Sang Hyub,RM,Midfielder,2
/kaggle/working/images/Forward/262540.png,262540,C. Wagner,ST,Forward,3
/kaggle/working/images/Midfielder/183527.png,183527,J. Spearing,CDM,Midfielder,2
/kaggle/working/images/Goalkeeper/254962.png,254962,D. Callender,GK,Goalkeeper,0
/kaggle/working/images/Defender/143699.png,143699,G. Gönül,RB,Defender,1
/kaggle/working/images/Goalkeeper/241401.png,241401,S. Moloney,GK,Goalkeeper,0
/kaggle/working/images/Midfielder/251313.png,251313,S. Lahssaini,CM,Midfielder,2
/kaggle/working/images/Forward/252534.png,252534,M. Rodríguez Vejar,ST,Forward,3
/kaggle/working/images/Forward/259423.png,259423,Iván Azón,ST,Forward,3
/kaggle/working/images/Forward/192629.png,192629,Iago Aspas,ST,Forward,3
/kaggle/working/images/Defender/245597.png,245597,Víctor Gómez,RB,Defender,1
/kaggle/working/images/Defender/234322.png,234322,Park Byung Hyun,CB,Defender,1
/kaggle/working/images/Midfielder/210583.png,210583,M. Stendera,CM,Midfielder,2
/kaggle/working/images/Goalkeeper/224442.png,224442,B. Kamara,GK,Goalkeeper,0
/kaggle/working/images/Forward/261478.png,261478,A. Douvikas,ST,Forward,3
/kaggle/working/images/Defender/263509.png,263509,K. Matuszewski,LB,Defender,1
/kaggle/working/images/Defender/241458.png,241458,O. Gallacher,LB,Defender,1
/kaggle/working/images/Defender/262098.png,262098,S. Pattynama,LB,Defender,1
/kaggle/working/images/Goalkeeper/210476.png,210476,M. Kuster,GK,Goalkeeper,0
/kaggle/working/images/Defender/215540.png,215540,G. Rólantsson,RB,Defender,1
/kaggle/working/images/Goalkeeper/217441.png,217441,S. Makani,GK,Goalkeeper,0
/kaggle/working/images/Forward/264260.png,264260,B. Young,ST,Forward,3
/kaggle/working/images/Defender/236244.png,236244,T. Sibbick,CB,Defender,1
/kaggle/working/images/Goalkeeper/238093.png,238093,M. Tagliamonte,GK,Goalkeeper,0
/kaggle/working/images/Forward/237699.png,237699,Z. Dearnley,ST,Forward,3
/kaggle/working/images/Goalkeeper/227370.png,227370,M. Zetterer,GK,Goalkeeper,0
/kaggle/working/images/Forward/220893.png,220893,C. Baker-Richardson,ST,Forward,3
/kaggle/working/images/Defender/255106.png,255106,L. Badé,CB,Defender,1
/kaggle/working/images/Midfielder/229321.png,229321,Amilton,LM,Midfielder,2
/kaggle/working/images/Goalkeeper/260527.png,260527,K. Nagai,GK,Goalkeeper,0
/kaggle/working/images/Forward/176137.png,176137,J. Vossen,ST,Forward,3
/kaggle/working/images/Defender/251325.png,251325,M. Meyerhöfer,RB,Defender,1
/kaggle/working/images/Midfielder/221793.png,221793,P. Twumasi,LM,Midfielder,2
/kaggle/working/images/Forward/223489.png,223489,A. Pešić,ST,Forward,3
/kaggle/working/images/Forward/215292.png,215292,M. Cauteruccio,ST,Forward,3
/kaggle/working/images/Goalkeeper/254401.png,254401,R. Farro,GK,Goalkeeper,0
/kaggle/working/images/Midfielder/253109.png,253109,J. Veerman,CM,Midfielder,2
/kaggle/working/images/Goalkeeper/228607.png,228607,D. Reimann,GK,Goalkeeper,0
/kaggle/working/images/Midfielder/229723.png,229723,M. Jensen,CM,Midfielder,2
/kaggle/working/images/Defender/241479.png,241479,Mario Hernández,RB,Defender,1
/kaggle/working/images/Defender/256518.png,256518,D. Ouédraogo,CB,Defender,1
/kaggle/working/images/Forward/188616.png,188616,M. Sau,CF,Forward,3
/kaggle/working/images/Forward/221264.png,221264,R. Al Ghamdi,ST,Forward,3
/kaggle/working/images/Defender/259396.png,259396,K. Ngwenya,LWB,Defender,1
/kaggle/working/images/Goalkeeper/206555.png,206555,C. Pym,GK,Goalkeeper,0
/kaggle/working/images/Defender/255012.png,255012,B. Hernández,RB,Defender,1
/kaggle/working/images/Defender/211581.png,211581,S. O'Neill,CB,Defender,1
/kaggle/working/images/Midfielder/186157.png,186157,C. Eastmond,CM,Midfielder,2
/kaggle/working/images/Midfielder/242271.png,242271,A. Irving,CM,Midfielder,2
/kaggle/working/images/Goalkeeper/256220.png,256220,M. Parra,GK,Goalkeeper,0
/kaggle/working/images/Midfielder/263662.png,263662,S. González,CM,Midfielder,2
/kaggle/working/images/Goalkeeper/261658.png,261658,K. Atheba,GK,Goalkeeper,0
/kaggle/working/images/Defender/232756.png,232756,F. Tomori,CB,Defender,1
/kaggle/working/images/Defender/259075.png,259075,Yan Couto,RB,Defender,1
/kaggle/working/images/Defender/226628.png,226628,E. Šipović,CB,Defender,1
/kaggle/working/images/Forward/252037.png,252037,Fábio Silva,ST,Forward,3
/kaggle/working/images/Defender/255209.png,255209,I. Vázquez,LB,Defender,1
/kaggle/working/images/Goalkeeper/253110.png,253110,J. de Boer,GK,Goalkeeper,0
/kaggle/working/images/Midfielder/206577.png,206577,S. Peeters,CM,Midfielder,2
/kaggle/working/images/Defender/238920.png,238920,J. Córdova,RB,Defender,1
/kaggle/working/images/Midfielder/256696.png,256696,D. Ghindovean,CM,Midfielder,2
/kaggle/working/images/Defender/208073.png,208073,Ahn Young Kyu,CB,Defender,1
/kaggle/working/images/Midfielder/262181.png,262181,A. Meekison,CM,Midfielder,2
/kaggle/working/images/Defender/244206.png,244206,N. Pérez,CB,Defender,1
/kaggle/working/images/Defender/214194.png,214194,A. Correa,LB,Defender,1
/kaggle/working/images/Midfielder/231550.png,231550,J. Quintero,RM,Midfielder,2
/kaggle/working/images/Defender/222734.png,222734,Kang Sang Woo,LB,Defender,1
/kaggle/working/images/Forward/231616.png,231616,E. Riis,ST,Forward,3
/kaggle/working/images/Goalkeeper/263238.png,263238,S. Niazmand,GK,Goalkeeper,0
/kaggle/working/images/Forward/248328.png,248328,T. Allen,RW,Forward,3
/kaggle/working/images/Midfielder/251421.png,251421,B. Johnson,RM,Midfielder,2
/kaggle/working/images/Goalkeeper/257854.png,257854,J. Newman,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/178086.png,178086,Adán,GK,Goalkeeper,0
/kaggle/working/images/Forward/246431.png,246431,R. Sottil,LW,Forward,3
/kaggle/working/images/Midfielder/259063.png,259063,R. Fenlon,CM,Midfielder,2
/kaggle/working/images/Midfielder/229488.png,229488,F. Madrigal,CDM,Midfielder,2
/kaggle/working/images/Defender/198687.png,198687,S. Ciss,LB,Defender,1
/kaggle/working/images/Goalkeeper/231413.png,231413,M. Verrips,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/190745.png,190745,M. Silvestri,GK,Goalkeeper,0
/kaggle/working/images/Forward/188166.png,188166,M. Phillips,RW,Forward,3
/kaggle/working/images/Midfielder/157301.png,157301,R. Babel,LM,Midfielder,2
/kaggle/working/images/Forward/234826.png,234826,Toni Martínez,ST,Forward,3
/kaggle/working/images/Goalkeeper/244583.png,244583,M. Wenssens,GK,Goalkeeper,0
/kaggle/working/images/Midfielder/251201.png,251201,K. Arnstad,CM,Midfielder,2
/kaggle/working/images/Defender/197904.png,197904,M. Cestor,CB,Defender,1
/kaggle/working/images/Goalkeeper/261409.png,261409,S. Araujo,GK,Goalkeeper,0
/kaggle/working/images/Midfielder/239621.png,239621,J. Celaya,LM,Midfielder,2
/kaggle/working/images/Midfielder/215700.png,215700,L. O'Nien,CDM,Midfielder,2
/kaggle/working/images/Midfielder/242648.png,242648,A. Roldan,RM,Midfielder,2
/kaggle/working/images/Goalkeeper/176550.png,176550,D. Ospina,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/253836.png,253836,P. Zubczuk,GK,Goalkeeper,0
/kaggle/working/images/Forward/257792.png,257792,A. Allemeersch,ST,Forward,3
/kaggle/working/images/Goalkeeper/49000.png,49000,A. McGregor,GK,Goalkeeper,0
/kaggle/working/images/Forward/213949.png,213949,K. Wriedt,ST,Forward,3
/kaggle/working/images/Goalkeeper/247448.png,247448,G. Ranjitsingh,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/246417.png,246417,A. Patterson,GK,Goalkeeper,0
/kaggle/working/images/Forward/241983.png,241983,A. Samuels,ST,Forward,3
/kaggle/working/images/Forward/238487.png,238487,O. Alfa,LW,Forward,3
/kaggle/working/images/Forward/244040.png,244040,P. Schmidt,ST,Forward,3
/kaggle/working/images/Forward/235320.png,235320,B. Johnsen,ST,Forward,3
/kaggle/working/images/Defender/256743.png,256743,A. Sylla,CB,Defender,1
/kaggle/working/images/Defender/206161.png,206161,A. Lazaar,LB,Defender,1
/kaggle/working/images/Defender/242872.png,242872,Liu Le,LB,Defender,1
/kaggle/working/images/Goalkeeper/247944.png,247944,C. Straton,GK,Goalkeeper,0
/kaggle/working/images/Forward/238568.png,238568,S. Koruk,ST,Forward,3
/kaggle/working/images/Defender/253008.png,253008,K. Álvarez,RB,Defender,1
/kaggle/working/images/Forward/187337.png,187337,G. Molins,ST,Forward,3
/kaggle/working/images/Defender/248197.png,248197,V. Murthy,LB,Defender,1
/kaggle/working/images/Defender/190140.png,190140,A. White,LB,Defender,1
/kaggle/working/images/Forward/192722.png,192722,R. Hamouma,ST,Forward,3
/kaggle/working/images/Defender/227921.png,227921,M. Pouraliganji,CB,Defender,1
/kaggle/working/images/Forward/246834.png,246834,Rúben Macedo,RW,Forward,3
/kaggle/working/images/Midfielder/239028.png,239028,A. Koita,LM,Midfielder,2
/kaggle/working/images/Midfielder/234824.png,234824,Y. Wissa,LM,Midfielder,2
/kaggle/working/images/Midfielder/255332.png,255332,Riuler,CDM,Midfielder,2
/kaggle/working/images/Defender/207650.png,207650,E. Krafth,RB,Defender,1
/kaggle/working/images/Goalkeeper/262931.png,262931,T. Ernst,GK,Goalkeeper,0
/kaggle/working/images/Defender/262823.png,262823,A. Parras,LB,Defender,1
/kaggle/working/images/Goalkeeper/205530.png,205530,M. Pigliacelli,GK,Goalkeeper,0
/kaggle/working/images/Forward/241695.png,241695,J. Amon,LW,Forward,3
/kaggle/working/images/Defender/257628.png,257628,M. Jonsson,CB,Defender,1
/kaggle/working/images/Goalkeeper/238060.png,238060,N. Trott,GK,Goalkeeper,0
/kaggle/working/images/Midfielder/242737.png,242737,E. Aguilar,CM,Midfielder,2
/kaggle/working/images/Goalkeeper/204931.png,204931,J. Smits,GK,Goalkeeper,0
/kaggle/working/images/Defender/259583.png,259583,D. Udogie,LB,Defender,1
/kaggle/working/images/Forward/232614.png,232614,Y. Minagawa,ST,Forward,3
/kaggle/working/images/Defender/224300.png,224300,H. Matynia,LB,Defender,1
/kaggle/working/images/Goalkeeper/229368.png,229368,M. Norman,GK,Goalkeeper,0
/kaggle/working/images/Defender/222773.png,222773,L. Zander,RB,Defender,1
/kaggle/working/images/Defender/257019.png,257019,H. Gambor,CB,Defender,1
/kaggle/working/images/Goalkeeper/207606.png,207606,J. Lynch,GK,Goalkeeper,0
/kaggle/working/images/Midfielder/218359.png,218359,D. Ndong,CDM,Midfielder,2
/kaggle/working/images/Goalkeeper/206500.png,206500,J. Maxted,GK,Goalkeeper,0
/kaggle/working/images/Defender/202749.png,202749,Kim Oh Gyu,CB,Defender,1
/kaggle/working/images/Goalkeeper/250797.png,250797,P. Ortíz,GK,Goalkeeper,0
/kaggle/working/images/Defender/253401.png,253401,H. Van der Saag,RB,Defender,1
/kaggle/working/images/Defender/259919.png,259919,O. Ekroth,CB,Defender,1
/kaggle/working/images/Forward/257007.png,257007,D. Borkowski,ST,Forward,3
/kaggle/working/images/Forward/254456.png,254456,R. Huaccha,ST,Forward,3
/kaggle/working/images/Goalkeeper/261972.png,261972,M. Sanhouse,GK,Goalkeeper,0
/kaggle/working/images/Midfielder/244393.png,244393,Gonzalo Villar,CM,Midfielder,2
/kaggle/working/images/Forward/189225.png,189225,B. Fornaroli,ST,Forward,3
/kaggle/working/images/Midfielder/257299.png,257299,I. Kaczmarski,CDM,Midfielder,2
/kaggle/working/images/Defender/241728.png,241728,N. Milunović,CB,Defender,1
/kaggle/working/images/Midfielder/223755.png,223755,M. Ritter,CAM,Midfielder,2
/kaggle/working/images/Forward/252697.png,252697,J. Kadiri,ST,Forward,3
/kaggle/working/images/Midfielder/261871.png,261871,A. Robinson,CM,Midfielder,2
/kaggle/working/images/Defender/219911.png,219911,T. Hlatshwayo,CB,Defender,1
/kaggle/working/images/Midfielder/222294.png,222294,Sun Shilin,CM,Midfielder,2
/kaggle/working/images/Defender/242500.png,242500,A. Benga,CB,Defender,1
/kaggle/working/images/Forward/209369.png,209369,B. Turgott,ST,Forward,3
/kaggle/working/images/Goalkeeper/242514.png,242514,F. Plach,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/189024.png,189024,M. Banguera,GK,Goalkeeper,0
/kaggle/working/images/Forward/264091.png,264091,M. Spiridakis,LW,Forward,3
/kaggle/working/images/Midfielder/255335.png,255335,J. Marshall-Rutty,RM,Midfielder,2
/kaggle/working/images/Goalkeeper/255433.png,255433,T. Yamada,GK,Goalkeeper,0
/kaggle/working/images/Forward/180902.png,180902,A. Senghor,ST,Forward,3
/kaggle/working/images/Forward/241923.png,241923,Vagner,ST,Forward,3
/kaggle/working/images/Goalkeeper/242934.png,242934,B. Petersen,GK,Goalkeeper,0
/kaggle/working/images/Midfielder/233245.png,233245,S. McLoughlin,CM,Midfielder,2
/kaggle/working/images/Goalkeeper/251423.png,251423,G. Shelvey,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/261958.png,261958,Gao Xiang,GK,Goalkeeper,0
/kaggle/working/images/Forward/246336.png,246336,M. Miljevic,LW,Forward,3
/kaggle/working/images/Midfielder/254239.png,254239,F. Bamenye,RM,Midfielder,2
/kaggle/working/images/Goalkeeper/220932.png,220932,L. Kalinić,GK,Goalkeeper,0
/kaggle/working/images/Forward/241721.png,241721,Rafael Leão,LW,Forward,3
/kaggle/working/images/Forward/164464.png,164464,B. Wright-Phillips,ST,Forward,3
/kaggle/working/images/Midfielder/232786.png,232786,K. Endo,LM,Midfielder,2
/kaggle/working/images/Goalkeeper/264161.png,264161,Pablo Valencia,GK,Goalkeeper,0
/kaggle/working/images/Forward/204853.png,204853,J. White,ST,Forward,3
/kaggle/working/images/Goalkeeper/223925.png,223925,A. Brunst,GK,Goalkeeper,0
/kaggle/working/images/Forward/188058.png,188058,A. Kravets,ST,Forward,3
/kaggle/working/images/Goalkeeper/206402.png,206402,M. Putnocký,GK,Goalkeeper,0
/kaggle/working/images/Defender/257255.png,257255,B. Pernot,CB,Defender,1
/kaggle/working/images/Defender/262160.png,262160,W. Faye,CB,Defender,1
/kaggle/working/images/Forward/256047.png,256047,C. Lungoyi,ST,Forward,3
/kaggle/working/images/Defender/191857.png,191857,Yang Yun,CB,Defender,1
/kaggle/working/images/Forward/240940.png,240940,R. de la Rosa,ST,Forward,3
/kaggle/working/images/Forward/214379.png,214379,A. Rodríguez,ST,Forward,3
/kaggle/working/images/Midfielder/260983.png,260983,J. Casas Jr.,CM,Midfielder,2
/kaggle/working/images/Goalkeeper/250804.png,250804,J. Walsh,GK,Goalkeeper,0
/kaggle/working/images/Midfielder/186449.png,186449,L. Kelly,CDM,Midfielder,2
/kaggle/working/images/Defender/235780.png,235780,A. Sosa,CB,Defender,1
/kaggle/working/images/Forward/257184.png,257184,G. Mollo,ST,Forward,3
/kaggle/working/images/Midfielder/233092.png,233092,J. Pereyra,CDM,Midfielder,2
/kaggle/working/images/Goalkeeper/232505.png,232505,T. Hayashi,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/248860.png,248860,S. Mustafá,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/229909.png,229909,A. Lunev,GK,Goalkeeper,0
/kaggle/working/images/Defender/258812.png,258812,T. Siersleben,CB,Defender,1
/kaggle/working/images/Defender/235534.png,235534,D. Parra,LB,Defender,1
/kaggle/working/images/Goalkeeper/242200.png,242200,T. Rönning,GK,Goalkeeper,0
/kaggle/working/images/Forward/241138.png,241138,A. Ammitzbøll,ST,Forward,3
/kaggle/working/images/Midfielder/180819.png,180819,A. Lallana,CM,Midfielder,2
/kaggle/working/images/Forward/244370.png,244370,C. Ekene,ST,Forward,3
/kaggle/working/images/Midfielder/186568.png,186568,Marcos Paulo,CM,Midfielder,2
/kaggle/working/images/Goalkeeper/192563.png,192563,B. Leno,GK,Goalkeeper,0
/kaggle/working/images/Defender/262504.png,262504,J. Blasco,RB,Defender,1
/kaggle/working/images/Midfielder/216381.png,216381,J. Zimmer,RM,Midfielder,2
/kaggle/working/images/Defender/223046.png,223046,A. Çalık,CB,Defender,1
/kaggle/working/images/Defender/233006.png,233006,D. Jakubik,RB,Defender,1
/kaggle/working/images/Goalkeeper/258556.png,258556,S. Mitra,GK,Goalkeeper,0
/kaggle/working/images/Midfielder/233953.png,233953,J. Deom,CM,Midfielder,2
/kaggle/working/images/Goalkeeper/256034.png,256034,A. Rodriguez,GK,Goalkeeper,0
/kaggle/working/images/Midfielder/247628.png,247628,P. Karuthadathkuni,RM,Midfielder,2
/kaggle/working/images/Goalkeeper/212735.png,212735,E. Basilio,GK,Goalkeeper,0
/kaggle/working/images/Forward/258668.png,258668,N. Melvin-Lambert,ST,Forward,3
/kaggle/working/images/Midfielder/206436.png,206436,Y. Benzia,CAM,Midfielder,2
/kaggle/working/images/Goalkeeper/258864.png,258864,S. Drljača,GK,Goalkeeper,0
/kaggle/working/images/Forward/201942.png,201942,Roberto Firmino,CF,Forward,3
/kaggle/working/images/Midfielder/233959.png,233959,S. Villa,RM,Midfielder,2
/kaggle/working/images/Goalkeeper/248091.png,248091,D. Lazar,GK,Goalkeeper,0
/kaggle/working/images/Defender/210361.png,210361,B. Godeau,CB,Defender,1
/kaggle/working/images/Forward/264573.png,264573,Y. Ruidíaz,ST,Forward,3
/kaggle/working/images/Forward/177633.png,177633,Ángel,ST,Forward,3
/kaggle/working/images/Goalkeeper/237414.png,237414,W. Popp,GK,Goalkeeper,0
/kaggle/working/images/Forward/233254.png,233254,S. Akasaki,ST,Forward,3
/kaggle/working/images/Midfielder/231571.png,231571,J. Lucumí,RM,Midfielder,2
/kaggle/working/images/Midfielder/258040.png,258040,G. Papanikolaou,CM,Midfielder,2
/kaggle/working/images/Defender/264154.png,264154,S. Visentin,CB,Defender,1
/kaggle/working/images/Forward/204492.png,204492,P. Breier,ST,Forward,3
/kaggle/working/images/Forward/184467.png,184467,N. Delfouneso,ST,Forward,3
/kaggle/working/images/Goalkeeper/263254.png,263254,A. Savin,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/163616.png,163616,J. Young,GK,Goalkeeper,0
/kaggle/working/images/Defender/261140.png,261140,J. Brown,RB,Defender,1
/kaggle/working/images/Midfielder/261819.png,261819,D. Rodríguez,CM,Midfielder,2
/kaggle/working/images/Defender/262668.png,262668,J. Makengo,CB,Defender,1
/kaggle/working/images/Forward/253385.png,253385,F. Viñas,ST,Forward,3
/kaggle/working/images/Midfielder/172952.png,172952,T. Diagouraga,CDM,Midfielder,2
/kaggle/working/images/Goalkeeper/169404.png,169404,J. Fejzić,GK,Goalkeeper,0
/kaggle/working/images/Midfielder/189059.png,189059,J. Livermore,CDM,Midfielder,2
/kaggle/working/images/Defender/209329.png,209329,Dória,CB,Defender,1
/kaggle/working/images/Midfielder/243044.png,243044,N. Ofoborh,CDM,Midfielder,2
/kaggle/working/images/Goalkeeper/189955.png,189955,O. Söderberg,GK,Goalkeeper,0
/kaggle/working/images/Forward/260512.png,260512,F. Abastoflor,LW,Forward,3
/kaggle/working/images/Defender/248687.png,248687,B. Cabango,CB,Defender,1
/kaggle/working/images/Goalkeeper/248018.png,248018,A. Vlad,GK,Goalkeeper,0
/kaggle/working/images/Midfielder/232963.png,232963,T. Kanamori,RM,Midfielder,2
/kaggle/working/images/Defender/260320.png,260320,N. Fuke,LB,Defender,1
/kaggle/working/images/Midfielder/247288.png,247288,I. Camará,CDM,Midfielder,2
/kaggle/working/images/Defender/254427.png,254427,O. Añez,RB,Defender,1
/kaggle/working/images/Forward/203304.png,203304,B. Assombalonga,ST,Forward,3
/kaggle/working/images/Forward/261072.png,261072,R. Enrique,ST,Forward,3
/kaggle/working/images/Forward/252468.png,252468,A. Toure,ST,Forward,3
/kaggle/working/images/Midfielder/221875.png,221875,Son Jun Ho,CDM,Midfielder,2
/kaggle/working/images/Defender/225881.png,225881,R. Coronel,RB,Defender,1
/kaggle/working/images/Defender/215211.png,215211,B. Cargill,CB,Defender,1
/kaggle/working/images/Midfielder/247912.png,247912,I. Gheorghe,CAM,Midfielder,2
/kaggle/working/images/Midfielder/235467.png,235467,M. Moreno,CM,Midfielder,2
/kaggle/working/images/Forward/223206.png,223206,C. Ortiz,CF,Forward,3
/kaggle/working/images/Midfielder/193847.png,193847,Osmar,CDM,Midfielder,2
/kaggle/working/images/Goalkeeper/243573.png,243573,A. Racioppi,GK,Goalkeeper,0
/kaggle/working/images/Midfielder/252134.png,252134,L. Clarkson,CM,Midfielder,2
/kaggle/working/images/Goalkeeper/219918.png,219918,O. Cabral,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/156253.png,156253,J. Lewis,GK,Goalkeeper,0
/kaggle/working/images/Midfielder/258483.png,258483,D. Neil,CDM,Midfielder,2
/kaggle/working/images/Midfielder/215616.png,215616,Jason,RM,Midfielder,2
/kaggle/working/images/Defender/263842.png,263842,J. Khemdee,CB,Defender,1
/kaggle/working/images/Defender/213591.png,213591,J. Cornejo,LB,Defender,1
/kaggle/working/images/Defender/237429.png,237429,G. Miura,CB,Defender,1
/kaggle/working/images/Defender/193171.png,193171,Jaume Costa,LB,Defender,1
/kaggle/working/images/Forward/244947.png,244947,L. Pons,ST,Forward,3
/kaggle/working/images/Forward/189536.png,189536,D. Čop,ST,Forward,3
/kaggle/working/images/Midfielder/200469.png,200469,L. Rupp,CM,Midfielder,2
/kaggle/working/images/Goalkeeper/225134.png,225134,A. Bass,GK,Goalkeeper,0
/kaggle/working/images/Midfielder/260570.png,260570,J. Steuckers,CAM,Midfielder,2
/kaggle/working/images/Goalkeeper/225280.png,225280,D. Mitov,GK,Goalkeeper,0
/kaggle/working/images/Defender/254995.png,254995,T. Tamas,LB,Defender,1
/kaggle/working/images/Midfielder/215089.png,215089,E. Kalinski,CDM,Midfielder,2
/kaggle/working/images/Defender/241102.png,241102,M. Lercher,LB,Defender,1
/kaggle/working/images/Midfielder/244673.png,244673,M. Daly,CM,Midfielder,2
/kaggle/working/images/Forward/188996.png,188996,A. Nuhiu,ST,Forward,3
/kaggle/working/images/Midfielder/178253.png,178253,Ivo,CM,Midfielder,2
/kaggle/working/images/Forward/262787.png,262787,O. Schmitt,LW,Forward,3
/kaggle/working/images/Midfielder/242114.png,242114,I. Mahnashi,CDM,Midfielder,2
/kaggle/working/images/Goalkeeper/193152.png,193152,Herrerín,GK,Goalkeeper,0
/kaggle/working/images/Midfielder/221976.png,221976,Jiang Zhe,CDM,Midfielder,2
/kaggle/working/images/Forward/206606.png,206606,P. Hofmann,ST,Forward,3
/kaggle/working/images/Goalkeeper/216264.png,216264,J. Dixon,GK,Goalkeeper,0
/kaggle/working/images/Midfielder/210987.png,210987,D. Morgan,CM,Midfielder,2
/kaggle/working/images/Forward/212478.png,212478,G. Zardes,ST,Forward,3
/kaggle/working/images/Forward/246430.png,246430,D. Vlahović,ST,Forward,3
/kaggle/working/images/Defender/219145.png,219145,G. Maripán,CB,Defender,1
/kaggle/working/images/Goalkeeper/237419.png,237419,A. Abedzadeh,GK,Goalkeeper,0
/kaggle/working/images/Midfielder/226370.png,226370,André Horta,CM,Midfielder,2
/kaggle/working/images/Goalkeeper/235237.png,235237,R. Jendrusch,GK,Goalkeeper,0
/kaggle/working/images/Defender/235808.png,235808,J. Bedeau,CB,Defender,1
/kaggle/working/images/Goalkeeper/235155.png,235155,J. Bekkema,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/264068.png,264068,E. Cox,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/253791.png,253791,C. Varela,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/189117.png,189117,R. Bürki,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/184282.png,184282,R. Lainton,GK,Goalkeeper,0
/kaggle/working/images/Forward/206134.png,206134,D. Cole,ST,Forward,3
/kaggle/working/images/Forward/212260.png,212260,Hwang Ui Jo,ST,Forward,3
/kaggle/working/images/Defender/261439.png,261439,P. Velasco,LB,Defender,1
/kaggle/working/images/Defender/219661.png,219661,P. Jaroszyński,CB,Defender,1
/kaggle/working/images/Forward/215647.png,215647,Juanma,ST,Forward,3
/kaggle/working/images/Forward/257512.png,257512,E. Montejano,ST,Forward,3
